name,lat,long,region,address 1,address 2,address 3,county
The Corner House,52.5191214,-8.7175471,Ireland,O'CONNELL STREET,BALLYMOTE,,CO. SLIGO
The Corner House,52.5191214,-8.7175471,Ireland,MAIN STREET,CLOUGHJORDAN,,CO. TIPPERARY
The Corner House,52.5191214,-8.7175471,Ireland,DRANGAN,,,CO. TIPPERARY
Top Of The Town,52.4609583,-9.2913169,Ireland,THE GREEN,KILLALOE,,CO. CLARE
Top Of The Town,52.4609583,-9.2913169,Ireland,MAIN STREET,ASKEATON,,CO. LIMERICK
The Glen Tavern,52.6612357,-8.6306355,Ireland,1 GLENTWORTH STREET,LIMERICK,,CO. LIMERICK
Horse And Hound,52.660526,-8.619514,Ireland,5 TOWNSHEND STREET,SKIBBEREEN,,CO. CORK
Horse And Hound,52.660526,-8.619514,Ireland,MULGRAVE STREET/CATHEDRAL PLACE,LIMERICK,,CO. LIMERICK
Horse And Hound,52.660526,-8.619514,Ireland,FUSSOUGH,DUALLA,CASHEL,CO. TIPPERARY
Horse And Hound,52.660526,-8.619514,Ireland,44 - 46 BROOKWOOD RISE,HARMONSTOWN,ARTANE,DUBLIN CITY
Finnegans Bar And Restaurant,52.6723703,-8.518064,Ireland,CARROWKEEL,ANNACOTTY,,CO. LIMERICK
Reardon's Bar,52.5070947,-8.5403315,Ireland,HOLYCROSS,BRUFF,,CO. LIMERICK
The Old Stand,52.657712,-8.6344449,Ireland,66 HENRY STREET AND 5 CLONTARF PLACE,LIMERICK,,CO. LIMERICK
The Old Stand,52.657712,-8.6344449,Ireland,SHANAGOLDEN,,,CO. LIMERICK
The Old Stand,52.657712,-8.6344449,Ireland,48 DOMINICK STREET,MULLINGAR,,CO. WESTMEATH
The Old Stand,52.657712,-8.6344449,Ireland,37 EXCHEQUER STREET AND,9/10 ANDREW STREET (INCLUDING OPEN YARD AT REAR OF 10 ANDREW STREET),,DUBLIN CITY
Bill Chawkes,52.563357,-8.792615,Ireland,RATHKEALE ROAD,ADARE,,CO. LIMERICK
Myles Breen,52.6626703,-8.6287764,Ireland,18 SHANNON STREET,LIMERICK,,CO. LIMERICK
The Cellar Bar,52.3861811,-9.2970823,Ireland,COLONIAL BUILDINGS,EGLINTON STREET,GALWAY,CO. GALWAY
The Cellar Bar,52.3861811,-9.2970823,Ireland,HOBSON'S LANE OFF MAIN STREET,BALLINASLOE,,CO. GALWAY
Foley's Bar,52.5101916,-8.9894126,Ireland,CROSS VILLAGE,CARRIGAHOLT,,CO. CLARE
Foley's Bar,52.5101916,-8.9894126,Ireland,INCH,ANNASCAUL,,CO. KERRY
Foley's Bar,52.5101916,-8.9894126,Ireland,REENS,ARDAGH,,CO. LIMERICK
Foley's Bar,52.5101916,-8.9894126,Ireland,WOLFE TONE STREET,TUBBERCURRY,,CO. SLIGO
The Valley Inn,52.6506409,-8.3992087,Ireland,WOODSGIFT,,,CO. KILKENNY
The Valley Inn,52.6506409,-8.3992087,Ireland,MAIN STREET,MURROE,,CO. LIMERICK
The Valley Inn,52.6506409,-8.3992087,Ireland,PRIESTOWN,MULLARY,DUNLEER,CO. LOUTH
W J South,52.6582867,-8.6325144,Ireland,4 QUINLAN STREET,LIMERICK,,CO. LIMERICK
Michael Martins Bar,52.662843,-8.626945,Ireland,1 AUGISTINTIAN PLACE,LIMERICK,,CO. LIMERICK
Corbally Bar,52.6680204,-8.6304976,Ireland,CORBALLY,LIMERICK,,CO. LIMERICK
Punches Bar,52.6503177,-8.6365977,Ireland,MAIN STREET,ATTYFLYNN,PATRICKSWELL,CO. LIMERICK
Molly's,52.590395,-8.4807448,Ireland,UPPER KILLEENS,RATHPEACON,,CO. CORK
Molly's,52.590395,-8.4807448,Ireland,INCH STREET,LAURENCE,CAHERCONLISH,CO. LIMERICK
Molly's,52.590395,-8.4807448,Ireland,BARRACK STREET,BALLAGHADERREEN,,CO. ROSCOMMON
The Locke Bar And Restaurant,52.6672134,-8.6230715,Ireland,3 GEORGE'S QUAY,LIMERICK,,CO. LIMERICK
Uncle Toms,52.5772005,-8.4340451,Ireland,LOMBARDSTOWN,PALLASGREEN,,CO. LIMERICK
Dooleys Supermarket,52.452399,-9.059602,Ireland,BISHOP STREET,NEWCASTLEWEST,,CO. LIMERICK
The Glen Bar,52.4160361,-8.9156753,Ireland,DIAMOND,"CARNDONAGH, LIFFORD",,CO. DONEGAL
The Glen Bar,52.4160361,-8.9156753,Ireland,GRAIGUENAKILL,GLENMORE,,CO. KILKENNY
Central Bar,52.4242877,-8.6620227,Ireland,63 AND 64 UPPER CORK STREET,MITCHELSTOWN,,CO. CORK
Central Bar,52.4242877,-8.6620227,Ireland,MAIN STREET,LIFFORD,,CO. DONEGAL
Central Bar,52.4242877,-8.6620227,Ireland,58 UPPER MAIN STREET,LETTERKENNY,,CO. DONEGAL
Central Bar,52.4242877,-8.6620227,Ireland,DAVIS STREET,ATHENRY,,CO. GALWAY
Central Bar,52.4242877,-8.6620227,Ireland,MAIN STREET,ELPHIN,,CO. ROSCOMMON
The Dromore Inn,52.6235957,-8.8120778,Ireland,BOLANE,KILDIMO,,CO. LIMERICK
Shanahan's Bar,52.4487503,-9.0545815,Ireland,MUNGRET VILLAGE,LIMERICK,,CO. LIMERICK
Shannon View Bar,41.729803,-71.437892,Ireland,15 NEW ROAD,THOMANDGATE,LIMERICK,CO. LIMERICK
Katie Daly's Bar,52.669951,-8.624625,Ireland,12 CASTLE STREET,LIMERICK,,CO. LIMERICK
Foynes Inn,52.6111107,-9.1062032,Ireland,MAIN STREET,FOYNES,,CO. LIMERICK
Foley's Bar,52.5101916,-8.9894126,Ireland,CROSS VILLAGE,CARRIGAHOLT,,CO. CLARE
Foley's Bar,52.5101916,-8.9894126,Ireland,INCH,ANNASCAUL,,CO. KERRY
Foley's Bar,52.5101916,-8.9894126,Ireland,REENS,ARDAGH,,CO. LIMERICK
Foley's Bar,52.5101916,-8.9894126,Ireland,WOLFE TONE STREET,TUBBERCURRY,,CO. SLIGO
M. Fennessy,52.6511213,-8.6396547,Ireland,NEW STREET,LIMERICK,,CO. LIMERICK
Barr Na Sraide,52.142805,-10.270467,Ireland,BALLYHAHILL,,,CO. LIMERICK
Flannery's Bar,52.6613209,-8.6272099,Ireland,GLASHEEN ROAD,CORK,,CO. CORK
Flannery's Bar,52.6613209,-8.6272099,Ireland,"19A AND 20 CATHERINE STREET, AND 13A AND 13B CECIL STREET",LIMERICK,,CO. LIMERICK
The Four Elms,52.623559,-8.5725275,Ireland,DROMBANNA,,,CO. LIMERICK
The Sarsfield Bar,52.6657938,-8.6238064,Ireland,1 RUTLAND STREET,LIMERICK,,CO. LIMERICK
Jm Fitzgeralds Pub,38.5528349,-90.4062597,Ireland,CHAPEL STREET,ABBEYFEALE,,CO. LIMERICK
An Poc Fada,52.3712438,-8.3467148,Ireland,20 ROSE INN STREET,KILKENNY,,CO. KILKENNY
An Poc Fada,52.3712438,-8.3467148,Ireland,MILL STREET,MONAGHAN,,CO. MONAGHAN
Gerry Power's Corner House,52.6624056,-8.6228475,Ireland,36 WILLIAM STREET,AND 25 HIGH STREET,,CO. LIMERICK
Dick White,52.4609895,-9.289613,Ireland,MAIN STREET,ATHEA,,CO. LIMERICK
The Central Bar,52.450259,-9.0600243,Ireland,KNOCKNAGREE,MALLOW,,CO. CORK
The Central Bar,52.450259,-9.0600243,Ireland,40 MAIN STREET,CASTLEISLAND,,CO. KERRY
The Central Bar,52.450259,-9.0600243,Ireland,BRIDGE STREET,NEWCASTLEWEST,,CO. LIMERICK
The Central Bar,52.450259,-9.0600243,Ireland,10 CLANBRASSIL STREET,DUNDALK,,CO. LOUTH
The Central Bar,52.450259,-9.0600243,Ireland,MARKET SQUARE,ROSCOMMON,,CO. ROSCOMMON
The Dark Horse,52.5981346,-8.7072812,Ireland,PATRICKSWELL,,,CO. LIMERICK
The Country Club,52.6814807,-8.665416,Ireland,OLD CRATLOE ROAD,CLONCONANE LIMERICK,,CO. LIMERICK
Fine Wines,52.6592859,-8.6255302,Ireland,UNIT 3 DOWNES AND HOWARD,CORNMARKET STREET,ENNIS,CO. CLARE
Fine Wines,52.6592859,-8.6255302,Ireland,22 WASHINGTON STREET,CORK,,CO. CORK
Fine Wines,52.6592859,-8.6255302,Ireland,UNIT NUMBER 1,BLOCK E2,BLACKPOOL RETAIL PARK,CO. CORK
Fine Wines,52.6592859,-8.6255302,Ireland,"UNIT 1, MANOR WEST SHOPPING CENTRE",TRALEE,,CO. KERRY
Fine Wines,52.6592859,-8.6255302,Ireland,UNIT 1 MANOR WEST SHOPPING CENTRE,MANORWEST,TRALEE,CO. KERRY
Fine Wines,52.6592859,-8.6255302,Ireland,UNIT 1 QUALITY HOTEL CENTRE,ROXBORO,LIMERICK,CO. LIMERICK
Fine Wines,52.6592859,-8.6255302,Ireland,COSGRAVES GARAGE,DUBLIN ROAD,LIMERICK,CO. LIMERICK
Fine Wines,52.6592859,-8.6255302,Ireland,UNIT 9,DELTA RETAIL PARK,BALLYSIMON,CO. LIMERICK
Fine Wines,52.6592859,-8.6255302,Ireland,"3 THE HURLERS, DUBLIN ROAD",CASTLETROY,LIMERICK,CO. LIMERICK
Fine Wines,52.6592859,-8.6255302,Ireland,UNIT 5 AMBASSADOR SHOPPING CENTRE,DOORADOYLE,LIMERICK,CO. LIMERICK
Fine Wines,52.6592859,-8.6255302,Ireland,39 PARNELL / 34 DAVIS STREET,LIMERICK,,CO. LIMERICK
Fine Wines,52.6592859,-8.6255302,Ireland,HIGH ROAD,THOMONDGATE,LIMERICK,CO. LIMERICK
Fine Wines,52.6592859,-8.6255302,Ireland,UNIT 2 THE CORBALLY CENTRE,CORBALLY ROAD,LIMERICK,CO. LIMERICK
Fine Wines,52.6592859,-8.6255302,Ireland,"41A, 42 ROCHES STREET & 14 CATHERINE STREET",LIMERICK,,CO. LIMERICK
Fine Wines,52.6592859,-8.6255302,Ireland,514 SOUTH CIRCULAR ROAD,,,DUBLIN CITY
Fine Wines,52.6592859,-8.6255302,Ireland,"RETAIL UNIT 2, BLOCK 3 BURNELL SQUARE",NORTHERN CROSS,MALAHIDE,DUBLIN CITY
Greene's Cafe,52.6631864,-8.6255445,Ireland,63 WILLIAM STREET,LIMERICK,,CO. LIMERICK
Mark Murphy,52.6631325,-8.624594,Ireland,8 PARNELL STREET,LIMERICK,,CO. LIMERICK
Dunne's Bar,52.5708379,-9.2845509,Ireland,MAIN STREET,GLIN,,CO. LIMERICK
Dunne's Bar,52.5708379,-9.2845509,Ireland,TOURANEENA,BALLINAMULT,,CO. WATERFORD
41 Bar,52.3987034,-8.5719874,Ireland,LORD EDWARD STREET,KILMALLOCK,,CO. LIMERICK
The Real Mccoy,52.5696535,-9.2830311,Ireland,MAIN STREET,GLIN,,CO. LIMERICK
The Oldoak Bar,51.8981286,-8.4700231,Ireland,SARSFIELD STREET,KILMALLOCK,,CO. LIMERICK
The Round House,52.5238304,-8.934398,Ireland,1 BROAD STREET,LIMERICK,,CO. LIMERICK
The Round House,52.5238304,-8.934398,Ireland,8 AND 9 HIGH STREET,LIMERICK,,CO. LIMERICK
The Local,52.6042932,-8.2474514,Ireland,18 MILITARY ROAD,CORK,,CO. CORK
The Local,52.6042932,-8.2474514,Ireland,GLANTANE,MALLOW,,CO. CORK
The Local,52.6042932,-8.2474514,Ireland,MAIN STREET,DOON,,CO. LIMERICK
The Local,52.6042932,-8.2474514,Ireland,10 GRATTAN SQUARE,DUNGARVAN,,CO. WATERFORD
Munster Fair Tavern,52.6566766,-8.6079269,Ireland,BLACKBOY PIKE,LIMERICK,,CO. LIMERICK
Seven Sisters,52.6117,-8.80812,Ireland,OLD KILDIMO,,,CO. LIMERICK
M. Fitzgerald,52.6105253,-9.1051123,Ireland,FOYNES,,,CO. LIMERICK
The Abbey Bar,52.4014582,-8.295544,Ireland,RAILWAY ROAD,CAVAN,,CO. CAVAN
The Abbey Bar,52.4014582,-8.295544,Ireland,ABBEY STREET,TIMOLEAGUE,,CO. CORK
The Abbey Bar,52.4014582,-8.295544,Ireland,OLD STREET OR ABBEY STREET,PORTUMNA,,CO. GALWAY
The Abbey Bar,52.4014582,-8.295544,Ireland,FENAGH,,,CO. LEITRIM
Ten Knights Inn,52.4509713,-9.0604109,Ireland,THE SQUARE,NEWCASTLE WEST,,CO. LIMERICK
Top Of The Town,52.6002678,-8.9769409,Ireland,THE GREEN,KILLALOE,,CO. CLARE
Top Of The Town,52.6002678,-8.9769409,Ireland,MAIN STREET,ASKEATON,,CO. LIMERICK
Cronin's Bar,52.4510675,-9.0604229,Ireland,THE SQUARE,NEWCASTLEWEST,,CO. LIMERICK
The Goal Post Bar,52.36464,-9.15285,Ireland,TOURNAFULLA,NEWCASTLEWEST,,CO. LIMERICK
J. D. B. Hartnett,52.3859298,-9.3014298,Ireland,CHAPEL STREET,ABBEYFEALE,,CO. LIMERICK
The Hill,52.4367599,-8.4103468,Ireland,HACKETSTOWN,,,CO. CARLOW
The Hill,52.4367599,-8.4103468,Ireland,KNOCKLONG,,,CO. LIMERICK
The Hill,52.4367599,-8.4103468,Ireland,1 AND 2 OLD MOUNT PLEASANT,RANELAGH,,DUBLIN CITY
Kathleens Bar,52.5225285,-8.9347648,Ireland,WELL LANE,RATHKEALE,,CO. LIMERICK
The Green Bar,52.3586898,-8.4672787,Ireland,THE SQUARE,DROMCOLLOGHER,,CO. LIMERICK
The Green Bar,52.3586898,-8.4672787,Ireland,FAIRGREEN,BORRISOKANE,,CO. TIPPERARY
The Ramble Inn,52.5345561,-8.8726391,Ireland,BALDWIN STREET,MITCHELSTOWN,,CO. CORK
The Ramble Inn,52.5345561,-8.8726391,Ireland,HALF-WAY,BALLINHASSIG,,CO. CORK
The Ramble Inn,52.5345561,-8.8726391,Ireland,BALLYCANEW,GOREY,,CO. WEXFORD
The Ramble Inn,52.5345561,-8.8726391,Ireland,145/147 KILLESTER AVENUE,,,DUBLIN CITY
Nevilles Cross Inn,52.5242409,-8.8116011,Ireland,KILFINNY,ADARE,,CO. LIMERICK
Charlie Chaplins,52.6633694,-8.6244517,Ireland,UNIT 42 CRUISES STREET DEVELOPMENT,CHAPEL STREET,LIMERICK,CO. LIMERICK
The Bank Building,52.660171,-8.630371,Ireland,63 O'CONNELL STREET,,,CO. LIMERICK
The Galtee House,52.3644444,-8.1483334,Ireland,KILLINANE,GALBALLY,,CO. LIMERICK
Leens Hotel,52.3850246,-9.300899,Ireland,ABBEYFEALE,,,CO. LIMERICK
The Green Bar,52.3396978,-8.9088974,Ireland,THE SQUARE,DROMCOLLOGHER,,CO. LIMERICK
The Green Bar,52.3396978,-8.9088974,Ireland,FAIRGREEN,BORRISOKANE,,CO. TIPPERARY
Quaids Corner Bar,52.5876621,-7.547113,Ireland,MAIN STREET,BALLINGARRY,,CO. LIMERICK
Shanahan's Bar,52.636144,-8.6944345,Ireland,MUNGRET VILLAGE,LIMERICK,,CO. LIMERICK
Charlie Street Georges,52.6593723,-8.6254789,Ireland,41 PARNELL STREET,LIMERICK,,CO. LIMERICK
The Old Quarter,52.664284,-8.624547,Ireland,LITTLE ELLEN STREET,LIMERICK,,CO. LIMERICK
The Red Setter Lounge,52.42975,-9.00697,Ireland,MAHOONAGH MORE,CASTLEMAHON,,CO. LIMERICK
The Corner House,52.6447785,-8.8676218,Ireland,7 COBURG STREET,CORK,,CO. CORK
The Corner House,52.6447785,-8.8676218,Ireland,SHANBALLYMORE,MALLOW,,CO. CORK
The Corner House,52.6447785,-8.8676218,Ireland,MAIN STREET,CARRIGALINE,CORK,CO. CORK
The Corner House,52.6447785,-8.8676218,Ireland,MAIN STREET,ARDARA,,CO. DONEGAL
The Corner House,52.6447785,-8.8676218,Ireland,"SHRONEDARRAGH, BARRADUFF",HEADFORD,KILLARNEY,CO. KERRY
The Corner House,52.6447785,-8.8676218,Ireland,PATRICK STREET,BALLYRAGGET,,CO. KILKENNY
The Corner House,52.6447785,-8.8676218,Ireland,THE SQUARE,RATHDOWNEY,,CO. LAOIS
The Corner House,52.6447785,-8.8676218,Ireland,THE SQUARE,DROMCOLLOGHER,,CO. LIMERICK
The Corner House,52.6447785,-8.8676218,Ireland,CARTER SQUARE,BELMULLET,,CO. MAYO
The Corner House,52.6447785,-8.8676218,Ireland,BRIDGE STREET,KILKELLY,,CO. MAYO
The Corner House,52.6447785,-8.8676218,Ireland,BALLYGAR,ROSCOMMON,,CO. ROSCOMMON
The Corner House,52.6447785,-8.8676218,Ireland,RIVERSTOWN,,,CO. SLIGO
The Corner House,52.6447785,-8.8676218,Ireland,O'CONNELL STREET,BALLYMOTE,,CO. SLIGO
The Corner House,52.6447785,-8.8676218,Ireland,MAIN STREET,CLOUGHJORDAN,,CO. TIPPERARY
The Corner House,52.6447785,-8.8676218,Ireland,DRANGAN,,,CO. TIPPERARY
Scanlon's Bar,52.668722,-8.6540381,Ireland,KNOCKADERRY,LIMERICK,,CO. LIMERICK
The Idler Bar,52.5044551,-8.3342085,Ireland,GARRYDOOLIS,PALLASGREEN,,CO. LIMERICK
The Old Stand,52.574342,-9.10075,Ireland,66 HENRY STREET AND 5 CLONTARF PLACE,LIMERICK,,CO. LIMERICK
The Old Stand,52.574342,-9.10075,Ireland,SHANAGOLDEN,,,CO. LIMERICK
The Old Stand,52.574342,-9.10075,Ireland,48 DOMINICK STREET,MULLINGAR,,CO. WESTMEATH
The Old Stand,52.574342,-9.10075,Ireland,37 EXCHEQUER STREET AND,9/10 ANDREW STREET (INCLUDING OPEN YARD AT REAR OF 10 ANDREW STREET),,DUBLIN CITY
O'coileain,52.563569,-8.792268,Ireland,MAIN STREET,ADARE,,CO. LIMERICK
Yankee Clipper,52.611083,-9.1061282,Ireland,MAIN STREET,FOYNES,,CO. LIMERICK
Scott's Bar,52.6533739,-8.6470553,Ireland,O'CURRY STREET,KILKEE,,CO. CLARE
Barretts,52.3514,-8.6178499,Ireland,BALLYSHONAKIN,KILMALLOCK,,CO. LIMERICK
Barretts,52.3514,-8.6178499,Ireland,CUSTOM HOUSE QUAY,WEXFORD,,CO. WEXFORD
Curragower Bar,52.6686092,-8.6277741,Ireland,14 NORTH STRAND,LIMERICK,,CO. LIMERICK
The Round House,52.662749,-8.622283,Ireland,1 BROAD STREET,LIMERICK,,CO. LIMERICK
The Round House,52.662749,-8.622283,Ireland,8 AND 9 HIGH STREET,LIMERICK,,CO. LIMERICK
Nancy Blakes,52.6634189,-8.6238142,Ireland,19 DENMARK STREET,LIMERICK,,CO. LIMERICK
Carry Out,52.4514344,-9.0605689,Ireland,MARKET STREET,BALLYJAMESDUFF,,CO. CAVAN
Carry Out,52.4514344,-9.0605689,Ireland,"PLAN 2, THE GROUND FLOOR","THE HORAN CENTRE, CLASH",TRALEE,CO. KERRY
Jack Foley's Bar And Restaurant,52.3862364,-9.2973156,Ireland,CONVENT STREET,ABBEYFEALE,,CO. LIMERICK
Millers Bar,42.988841,-89.533898,Ireland,AND ADJOINING SUPERMARKET,MAIN STREET,OOLA,CO. LIMERICK
The Brazen Head,53.3449326,-6.2763323,Ireland,19/20 LOWER BRIDGE STREET,,,DUBLIN CITY
Sullivans Bar,41.0787334,-85.1655494,Ireland,SULLIVANS BAR,MAIN STREET,RATHKEALE,CO. LIMERICK
The Village Inn,52.3149735,-8.4701217,Ireland,DOWRA,,,CO. CAVAN
The Village Inn,52.3149735,-8.4701217,Ireland,15 NEWTOWN,COBH,,CO. CORK
The Village Inn,52.3149735,-8.4701217,Ireland,ARDGROOM,CASTLETOWNBERE,,CO. CORK
The Village Inn,52.3149735,-8.4701217,Ireland,MAIN STREET,KILWORTH,,CO. CORK
The Village Inn,52.3149735,-8.4701217,Ireland,MAIN STREET,ENNISKEANE,,CO. CORK
The Village Inn,52.3149735,-8.4701217,Ireland,GRENAGH VILLAGE,GRENAGH NORTH,,CO. CORK
The Village Inn,52.3149735,-8.4701217,Ireland,BALLYBOUGHAL,,,CO. DUBLIN
The Village Inn,52.3149735,-8.4701217,Ireland,FOHENAGH,AHASCRAGH,BALLINASLOE,CO. GALWAY
The Village Inn,52.3149735,-8.4701217,Ireland,KILCHREST,LOUGHREA,,CO. GALWAY
The Village Inn,52.3149735,-8.4701217,Ireland,KILKERRIN,BALLINASLOE,,CO. GALWAY
The Village Inn,52.3149735,-8.4701217,Ireland,CHURCH STREET,KILGARVAN,,CO. KERRY
The Village Inn,52.3149735,-8.4701217,Ireland,KILCUMMIN,KILLARNEY,,CO. KERRY
The Village Inn,52.3149735,-8.4701217,Ireland,MAIN STREET,CELBRIDGE,,CO. KILDARE
The Village Inn,52.3149735,-8.4701217,Ireland,PATRICK STREET,KILKENNY,,CO. KILKENNY
The Village Inn,52.3149735,-8.4701217,Ireland,KINLOUGH,,,CO. LEITRIM
The Village Inn,52.3149735,-8.4701217,Ireland,GORTNACLOHY,ASHFORD,BALLAGH,CO. LIMERICK
The Village Inn,52.3149735,-8.4701217,Ireland,FARRIHY,BROADFORD,RATHLUIRC,CO. LIMERICK
The Village Inn,52.3149735,-8.4701217,Ireland,AGHAMORE,BALLYHAUNIS,,CO. MAYO
The Village Inn,52.3149735,-8.4701217,Ireland,TOOCANANAGH,CLAREMORRIS,,CO. MAYO
The Village Inn,52.3149735,-8.4701217,Ireland,BALLYNACROONBEG,PARTRY,CLAREMORRIS,CO. MAYO
The Village Inn,52.3149735,-8.4701217,Ireland,MAIN STREET,CLONEE,,CO. MEATH
The Village Inn,52.3149735,-8.4701217,Ireland,MAIN STREET,RATHMOYLON,,CO. MEATH
The Village Inn,52.3149735,-8.4701217,Ireland,CASTLEJORDAN,,,CO. MEATH
The Village Inn,52.3149735,-8.4701217,Ireland,LOUGHGLYNN,CASTLEREA,,CO. ROSCOMMON
The Village Inn,52.3149735,-8.4701217,Ireland,CARTRON VILLAGE,SLIGO,,CO. SLIGO
The Village Inn,52.3149735,-8.4701217,Ireland,EGLISH,ROSCREA,,CO. TIPPERARY
The Village Inn,52.3149735,-8.4701217,Ireland,MOYGLASS,FETHARD,,CO. TIPPERARY
The Village Inn,52.3149735,-8.4701217,Ireland,MAIN STREET,NEWTOWNMOUNTKENNEDY,,CO. WICKLOW
The Village Inn,52.3149735,-8.4701217,Ireland,2/4/6 LISLE ROAD,CRUMLIN,,DUBLIN CITY
The Gate Bar,52.666162,-8.619485,Ireland,9/10 LOCK QUAY,LIMERICK,,CO. LIMERICK
The Gate Bar,52.666162,-8.619485,Ireland,153/155 CRUMLIN ROAD,AND NEW EXTENSIONS,,DUBLIN CITY
Two Mile Inn Hotel,53.0141323,-7.2998132,Ireland,MEELICK,,,CO. LIMERICK
The Old Mill Bar,52.5190029,-8.717936,Ireland,BRIDGE STREET,CROOM,,CO. LIMERICK
P.a. Martin,52.6643753,-8.6279529,Ireland,23 SARSFIELD STREET,LIMERICK,,CO. LIMERICK
Pa Mcgraths Pub,52.6124163,-8.4589547,Ireland,SANDYLANE BOHER,CAHERCONLISH,,CO. LIMERICK
Rashers,52.661583,-8.6225946,Ireland,27/28 GERALD GRIFFIN STREET,LIMERICK,,CO. LIMERICK
Cahills Bar,52.660053,-8.6179279,Ireland,2/3 MULGRAVE STREET,LIMERICK,,CO. LIMERICK
The Winners Circle,52.3839746,-9.301578,Ireland,BRIDGE STREET,ABBEYFEALE,,CO. LIMERICK
Cats Cradle,52.6088151,-8.5584052,Ireland,CARRIGMARTIN,BALLYNEETY,,CO. LIMERICK
Mcgraths,52.3586898,-8.4672787,Ireland,BALLYCALLAN,,,CO. KILKENNY
Mcgraths,52.3586898,-8.4672787,Ireland,MAIN STREET,KILFINANE,,CO. LIMERICK
Mcgraths,52.3586898,-8.4672787,Ireland,30/32 FASSAUGH AVENUE,,,DUBLIN CITY
Moloneys Bar,52.473618,-8.4679906,Ireland,KNOCKAINEY,HOSPITAL,,CO. LIMERICK
Whelans Bar,52.6043259,-8.2486517,Ireland,MAIN STREET,DOON,,CO. LIMERICK
Jp Collins Bar,52.4609895,-9.289613,Ireland,COLBERT STREET,ATHEA,,CO. LIMERICK
Flannerys,52.6626645,-8.6285961,Ireland,19 SHANNON STREET,LIMERICK,,CO. LIMERICK
The Village Inn,52.5630607,-8.7928729,Ireland,DOWRA,,,CO. CAVAN
The Village Inn,52.5630607,-8.7928729,Ireland,15 NEWTOWN,COBH,,CO. CORK
The Village Inn,52.5630607,-8.7928729,Ireland,ARDGROOM,CASTLETOWNBERE,,CO. CORK
The Village Inn,52.5630607,-8.7928729,Ireland,MAIN STREET,KILWORTH,,CO. CORK
The Village Inn,52.5630607,-8.7928729,Ireland,MAIN STREET,ENNISKEANE,,CO. CORK
The Village Inn,52.5630607,-8.7928729,Ireland,GRENAGH VILLAGE,GRENAGH NORTH,,CO. CORK
The Village Inn,52.5630607,-8.7928729,Ireland,BALLYBOUGHAL,,,CO. DUBLIN
The Village Inn,52.5630607,-8.7928729,Ireland,FOHENAGH,AHASCRAGH,BALLINASLOE,CO. GALWAY
The Village Inn,52.5630607,-8.7928729,Ireland,KILCHREST,LOUGHREA,,CO. GALWAY
The Village Inn,52.5630607,-8.7928729,Ireland,KILKERRIN,BALLINASLOE,,CO. GALWAY
The Village Inn,52.5630607,-8.7928729,Ireland,CHURCH STREET,KILGARVAN,,CO. KERRY
The Village Inn,52.5630607,-8.7928729,Ireland,KILCUMMIN,KILLARNEY,,CO. KERRY
The Village Inn,52.5630607,-8.7928729,Ireland,MAIN STREET,CELBRIDGE,,CO. KILDARE
The Village Inn,52.5630607,-8.7928729,Ireland,PATRICK STREET,KILKENNY,,CO. KILKENNY
The Village Inn,52.5630607,-8.7928729,Ireland,KINLOUGH,,,CO. LEITRIM
The Village Inn,52.5630607,-8.7928729,Ireland,GORTNACLOHY,ASHFORD,BALLAGH,CO. LIMERICK
The Village Inn,52.5630607,-8.7928729,Ireland,FARRIHY,BROADFORD,RATHLUIRC,CO. LIMERICK
The Village Inn,52.5630607,-8.7928729,Ireland,AGHAMORE,BALLYHAUNIS,,CO. MAYO
The Village Inn,52.5630607,-8.7928729,Ireland,TOOCANANAGH,CLAREMORRIS,,CO. MAYO
The Village Inn,52.5630607,-8.7928729,Ireland,BALLYNACROONBEG,PARTRY,CLAREMORRIS,CO. MAYO
The Village Inn,52.5630607,-8.7928729,Ireland,MAIN STREET,CLONEE,,CO. MEATH
The Village Inn,52.5630607,-8.7928729,Ireland,MAIN STREET,RATHMOYLON,,CO. MEATH
The Village Inn,52.5630607,-8.7928729,Ireland,CASTLEJORDAN,,,CO. MEATH
The Village Inn,52.5630607,-8.7928729,Ireland,LOUGHGLYNN,CASTLEREA,,CO. ROSCOMMON
The Village Inn,52.5630607,-8.7928729,Ireland,CARTRON VILLAGE,SLIGO,,CO. SLIGO
The Village Inn,52.5630607,-8.7928729,Ireland,EGLISH,ROSCREA,,CO. TIPPERARY
The Village Inn,52.5630607,-8.7928729,Ireland,MOYGLASS,FETHARD,,CO. TIPPERARY
The Village Inn,52.5630607,-8.7928729,Ireland,MAIN STREET,NEWTOWNMOUNTKENNEDY,,CO. WICKLOW
The Village Inn,52.5630607,-8.7928729,Ireland,2/4/6 LISLE ROAD,CRUMLIN,,DUBLIN CITY
Pharmacia,52.6644264,-8.6284455,Ireland,9 SARSFIELD STREET,LIMERICK,,CO. LIMERICK
Phantoms And Willie Sexton's,52.6588838,-8.6338548,Ireland,91 HENRY STREET,LIMERICK,,CO. LIMERICK
Patrick Punch's Hotel,53.1423672,-7.6920536,Ireland,PUNCH'S CROSS,,,CO. LIMERICK
De Bucket,52.6200745,-8.7660369,Ireland,COURT,KILDIMO,,CO. LIMERICK
Reens Bar,52.509615,-8.9900639,Ireland,BERRINGS,,,CO. CORK
Reens Bar,52.509615,-8.9900639,Ireland,REENS,ARDAGH,,CO. LIMERICK
